T03956	cted; Corynebacterium testudinoris
T03957	cut; Corynebacterium uterequi
T04042	clw; Corynebacterium lactis
T04068	cdx; Corynebacterium deserti
T04316	csp; Corynebacterium simulans
T04724	csta; Corynebacterium stationis
T04829	ccjz; Corynebacterium crudilactis
T04872	cfk; Corynebacterium frankenforstense
T05007	cpho; Corynebacterium phocae
T05018	cfc; Corynebacterium flavescens
T05058	cgv; Corynebacterium glaucum
T05059	cstr; Corynebacterium striatum
T05112	caqu; Corynebacterium aquilae
T05122	csph; Corynebacterium sphenisci
T05164	camg; Corynebacterium ammoniagenes
T05574	cmin; Corynebacterium minutissimum
T05936	cpeg; Corynebacterium pelargi
T06491	cxe; Corynebacterium xerosis
T06552	cee; Corynebacterium endometrii
T06569	csan; Corynebacterium sanguinis
T06788	cgk; Corynebacterium geronticis
T06840	crf; Corynebacterium rouxii
T06893	crl; Corynebacterium renale
T06925	ccho; Corynebacterium choanae
T06939	cpre; Corynebacterium provencense
T07012	cpso; Corynebacterium pseudopelargi
T07007	csur; Corynebacterium suranareeae
T07131	ccys; Corynebacterium cystitidis
T07153	cmat; Corynebacterium matruchotii
T07188	cyz; Corynebacterium yudongzhengii
T07267	ckf; Corynebacterium kefirresidentii
T07289	cans; Corynebacterium anserum
T07317	clia; Corynebacterium liangguodongii
T07335	cprp; Corynebacterium propinquum
T07354	camc; Corynebacterium amycolatum
T07375	cglu; Corynebacterium glucuronolyticum
T07467	cuo; Corynebacterium urogenitale
T07490	cliz; Corynebacterium lizhenjunii
T07501	csil; Corynebacterium silvaticum
T07593	ctub; Corynebacterium tuberculostearicum
T07743	cluj; Corynebacterium lujinxingii
T07764	cqn; Corynebacterium qintianiae
T07849	ckw; Corynebacterium kalinowskii
T07879	ccoe; Corynebacterium comes
T07880	cok; Corynebacterium occultum
T07917	czo; Corynebacterium zhongnanshanii
T07955	cory; Corynebacterium sp. sy039
T08010	cmf; Corynebacterium macginleyi
T08053	cwk; Corynebacterium wankanglinii
T08128	cuw; Corynebacterium uberis
T08294	cpoy; Corynebacterium poyangense
T08449	cacc; Corynebacterium accolens
T08562	cfy; Corynebacterium freneyi
T08714	cpsl; Corynebacterium pseudogenitalium
T08794	chin; Corynebacterium hindlerae
T08816	cjh; Corynebacterium jeddahense
T08839	cpsp; Corynebacterium pseudodiphtheriticum
T08886	cmas; Corynebacterium massiliense
T08908	chei; Corynebacterium heidelbergense
T09115	cihu; Corynebacterium ihumii
T09177	ccoy; Corynebacterium coyleae
T09187	chad; Corynebacterium hadale
T09215	cfg; Corynebacterium freiburgense
T09232	caqm; Corynebacterium aquatimens
T09233	ccaw; Corynebacterium canis
T09271	caui; Corynebacterium auris
T09289	cfac; Corynebacterium faecale
T09290	cfou; Corynebacterium fournieri
T09308	cfeu; Corynebacterium felinum
T09334	caus; Corynebacterium auriscanis
T09346	catr; Corynebacterium atrinae
T09347	cdur; Corynebacterium durum
T09352	ccou; Corynebacterium confusum
T09360	chan; Corynebacterium hansenii
T09361	cafe; Corynebacterium afermentans subsp. lipophilum
T09371	cgf; Corynebacterium guangdongense
T09376	cgoi; Corynebacterium gottingense
T09384	capp; Corynebacterium appendicis
T09479	cbov; Corynebacterium bovis
T09531	csue; Corynebacterium suedekumii
T09532	cbre; Corynebacterium breve
T09618	cpyr; Corynebacterium pyruviciproducens
T09801	crie; Corynebacterium riegelii
T09952	cik; Corynebacterium incognitum
T10271	corn; Corynebacterium sp. NML98-0116
T10365	cgp; Corynebacterium genitalium
T10643	cpsk; Corynebacterium pseudokroppenstedtii
T10652	ches; Corynebacterium hesseae
T10842	cbel; Corynebacterium belfantii
T11128	cors; Corynebacterium sp. SCR221107
T11129	core; Corynebacterium sp. Z-1
T11205	crhn; Corynebacterium rhinophilum
T11427	cmal; Corynebacterium macclintockiae
T11577	cjam; Corynebacterium jamesii
T11578	caxi; Corynebacterium axilliensis
T11991	cork; Corynebacterium sp. 22KM0430
T11992	corm; Corynebacterium sp. 21KM1197
T11993	cden; Corynebacterium dentalis
T12021	cleh; Corynebacterium lehmanniae
T12022	cmau; Corynebacterium marquesiae
T04445	bfv; Brevibacterium flavum
T00207	nfa; Nocardia farcinica IFM 10152
T04524	nfr; Nocardia farcinica NCTC11134
T01756	ncy; Nocardia cyriacigeorgica
T02270	nbr; Nocardia brasiliensis
T03032	nno; Nocardia nova
T04582	nsl; Nocardia mangyaensis
T04599	nsr; Nocardia seriolae
T05168	ntp; Nocardia terpenica
T06040	noz; Nocardia sp. CS682
T06114	nod; Nocardia otitidiscaviarum
T06735	nah; Nocardia arthritidis
T06742	nad; Nocardia asteroides
T07034	nwl; Nocardia wallacei
T07470	nie; Nocardia iowensis
T07484	ntc; Nocardia tengchongensis
T07784	nhu; Nocardia huaxiensis
T07935	nya; Nocardia yamanashiensis
T07945	ngp; Nocardia gipuzkoensis
T09151	nspu; Nocardia sputorum
T09774	nyu; Nocardia yunnanensis
T10816	nvu; Nocardia vulneris
T00382	rha; Rhodococcus jostii
T00881	rer; Rhodococcus erythropolis PR4
T02806	rey; Rhodococcus erythropolis CCM2595
T03842	reb; Rhodococcus erythropolis BG43
T05315	rqi; Rhodococcus qingshengii
T00882	rop; Rhodococcus opacus B4
T03071	roa; Rhodococcus opacus PD630
T02974	rpy; Rhodococcus pyridinivorans SB3094
T05830	rby; Rhodococcus pyridinivorans TG9
T03776	rhb; Rhodococcus sp. B7740
T03876	rav; Rhodococcus aetherivorans IcdP1
T11884	raet; Rhodococcus aetherivorans PSBB011
T04814	rhw; Rhodococcus sp. WMMA185
T05142	rrz; Rhodococcus ruber
T05182	rhu; Rhodococcus sp. PBTS 1
T05434	rhq; Rhodococcus sp. p52
T05462	rhod; Rhodococcus sp. 008
T05521	rrt; Rhodococcus rhodochrous
T06666	rcr; Rhodococcus coprophilus
T06846	rtm; Rhodococcus triatomae
T07497	rko; Rhodococcus koreensis
T07544	rgo; Rhodococcus globerulus
T08279	roz; Rhodococcus oxybenzonivorans
T08508	rpsk; Rhodococcus pseudokoreensis
T08682	rgor; Rhodococcus gordoniae
T09186	rant; Rhodococcus antarcticus
T09477	rhop; Rhodococcus sp. P1Y
T09949	rhoo; Rhodococcus sp. DN22
T10209	rhou; Rhodococcus sp. 11-3
T10270	rhow; Rhodococcus sp. WB1
T10360	rhoj; Rhodococcus sp. JVH1
T10459	rhos; Rhodococcus sp. M8-50
T10460	rhoq; Rhodococcus sp. M8-33
T10477	rhoy; Rhodococcus sp. AH-ZY2
T10533	rhoh; Rhodococcus sp. H-CA8f
T10622	rhox; Rhodococcus sp. D-6
T10731	rhjs; Rhodococcus sp. JS3073
T10960	rsf; Rhodococcus sacchari
T10971	rhzq; Rhodococcus sp. 21391
T10983	rhzg; Rhodococcus sp. 2G
T10984	rhbh; Rhodococcus sp. BH4
T11027	rhpd; Rhodococcus sp. PD04
T11349	rhon; Rhodococcus sp. NJ-530
T11350	rhwb; Rhodococcus sp. WB9
T11376	rhpm; Rhodococcus sp. PAMC28705
T11377	rhpc; Rhodococcus sp. PAMC28707
T11403	rhsq; Rhodococcus sp. SGAir0479
T11412	rhwy; Rhodococcus sp. WAY2
T11419	rhdm; Rhodococcus sp. DMU1
T11420	rhwq; Rhodococcus sp. W8901
T11421	rhmm; Rhodococcus sp. M8
T11458	rhzp; Rhodococcus sp. ZPP
T11459	rhrc; Rhodococcus sp. RCBS9
T11460	rhny; Rhodococcus sp. NyZ502
T11469	rhrd; Rhodococcus sp. RDE2
T11476	rhdk; Rhodococcus aromaticivorans
T11613	rhmz; Rhodococcus sp. M8-35
T11783	rio; Rhodococcus indonesiensis
T11877	rhde; Rhodococcus sp. DK176
T04328	rfa; Rhodococcoides fascians D188
T05030	rhs; Rhodococcoides fascians PBTS 2
T01352	req; Prescottella equi
T10552	psow; Prescottella soli
T09708	whr; Williamsia herbipolensis
T01102	gbr; Gordonia bronchialis
T01719	gpo; Gordonia polyisoprenivorans
T02216	gor; Gordonia sp. KTR9
T04097	goq; Gordonia phthalatica
T04440	gta; Gordonia terrae
T05256	goc; Gordonia sp. YC-JH1
T05370	git; Gordonia iterans
T05629	gru; Gordonia rubripertincta
T05722	gom; Gordonia insulae
T05876	gav; Gordonia alkanivorans
T06305	god; Gordonia sp. 135
T10225	gos; Gordonia sp. SMJS1
T10304	goj; Gordonia sp. JH63
T07320	gam; Gordonia amarae
T07482	gpd; Gordonia pseudamarae
T07538	gji; Gordonia jinghuaiqii
T07915	goi; Gordonia otitidis
T08182	ghn; Gordonia hongkongensis
T08222	gami; Gordonia amicalis
T08472	gmg; Gordonia mangrovi
T08972	gsi; Gordonia sihwensis
T10819	goo; Gordonia sp. X0973
T10835	gop; Gordonia sp. PS3
T11308	gon; Gordonia sp. NB41Y
T11854	gabs; Gordonia abscondita
T07358	spin; Skermania pinensis
T01228	tpr; Tsukamurella paurometabola
T05267	tsm; Tsukamurella tyrosinosolvens
T08311	tpul; Tsukamurella pulmonis
T09545	tsd; Tsukamurella sp. PLM1
T01238	srt; Segniliparus rotundus
T04608	dtm; Dietzia timorensis
T05390	dit; Dietzia sp. oral taxon 368
T05397	diz; Dietzia sp. JS16-p6b
T05437	dpc; Dietzia psychralcaliphila
T05442	dlu; Dietzia lutea
T08346	dkn; Dietzia kunjamensis
T10417	dcd; Dietzia cinnamea
T11395	did; Dietzia sp. DQ12-45-1b
T04080	cbq; Lawsonella clevelandensis
T06118	toy; Tomitella fengzijianii
T00085	sco; Streptomyces coelicolor
T02545	salb; Streptomyces albidoflavus
T00126	sma; Streptomyces avermitilis
T00691	sgr; Streptomyces griseus
T04209	sgb; Streptomyces globisporus
T02650	sfi; Streptomyces microflavus
T09280	sanl; Streptomyces anulatus
T09325	sgrf; Streptomyces graminofaciens
T09646	scye; Streptomyces cyaneofuscatus
T01187	scb; Streptomyces scabiei
T01601	ssx; Streptomyces sp. SirexAA-E
T01602	svl; Streptomyces violaceusniger
T02063	shy; Streptomyces hygroscopicus subsp. jinggangensis 5008
T02531	sho; Streptomyces hygroscopicus subsp. jinggangensis TL01
T02907	src; Streptomyces rapamycinicus
T05189	smal; Streptomyces malaysiensis subsp. malaysiensis DSM 4137
T04980	sauo; Streptomyces malaysiensis subsp. malaysiensis CGMCC0516
T07406	ssoi; Streptomyces malaysiensis HNM0141
T09335	sant; Streptomyces antimycoticus
T01647	sfa; Streptomyces pratensis
T01678	sbh; Streptomyces bingchenggensis
T02274	sve; Streptomyces venezuelae
T02518	sdv; Streptomyces davaonensis
T03823	sals; Streptomyces albus
T02619	strp; Streptomyces sp. PAMC 26508
T02787	sci; Streptomyces collinus
T03222	slv; Streptomyces lividans
T03327	sgu; Streptomyces glaucescens
T03586	svt; Streptomyces vietnamensis
T03587	stre; Streptomyces sp. 769
T03687	scw; Streptomyces cyaneogriseus
T03756	sld; Streptomyces lydicus A02
T04699	slc; Streptomyces lydicus 103
T03904	sxi; Streptomyces xiamenensis
T03958	strm; Streptomyces sp. Mg1
T03968	strc; Streptomyces sp. CNQ-509
T04055	samb; Streptomyces ambofaciens
T04073	spri; Streptomyces pristinaespiralis
T04074	scz; Streptomyces sp. CFMR 7
T04240	scx; Streptomyces sp. CdTB01
T04246	srw; Streptomyces reticuli
T04265	strf; Streptomyces sp. 4F
T04414	sle; Streptomyces leeuwenhoekii
T04616	srn; Streptomyces rubrolavendulae
T04685	spav; Streptomyces parvulus
T04706	strt; Streptomyces sp. SAT1
T04717	sclf; Streptomyces clavuligerus
T04729	sgs; Streptomyces griseochromogenes
T04777	stsi; Streptomyces qaidamensis
T06436	sky; Streptomyces koyangensis
T06908	salw; Streptomyces alboniger
T07085	sgm; Streptomyces aurantiacus
T07301	scad; Streptomyces cadmiisoli
T08568	sphw; Streptomyces phaeoluteigriseus
T10677	sgrs; Streptomyces griseoaurantiacus
T04801	sls; Streptomyces lincolnensis
T04806	snr; Streptomyces noursei ATCC 11455
T03082	salu; Streptomyces noursei NK660
T03896	sall; Streptomyces noursei ZPM
T04845	splu; Streptomyces pluripotens
T04862	strd; Streptomyces sp. CCM_MD2014
T04887	snw; Streptomyces niveus
T05110	ssia; Streptomyces alfalfae
T05124	svu; Streptomyces violaceoruber
T05140	spun; Streptomyces fodineus
T05165	sgv; Streptomyces gilvosporeus
T05205	slau; Streptomyces laurentii
T05221	salf; Streptomyces alboflavus
T05230	salj; Streptomyces albireticuli
T05314	slx; Streptomyces lavendulae subsp. lavendulae
T05374	stro; Streptomyces sp. MOE7
T05416	sfk; Streptomyces formicae
T05839	snz; Streptomyces nigra
T06099	sge; Streptomyces griseorubiginosus
T06265	srj; Streptomyces rochei
T11167	svq; Streptomyces vinaceusdrappus
T06347	slk; Streptomyces lunaelactis
T06611	sdx; Streptomyces dengpaensis
T06660	sgd; Streptomyces griseoviridis
T06686	sqz; Streptomyces qinzhouensis
T06811	scya; Streptomyces cyaneochromogenes
T06819	sast; Streptomyces calvus
T06839	snq; Streptomyces nodosus
T06843	stir; Streptomyces tirandamycinicus
T06849	ska; Streptomyces kanamyceticus
T06864	sgz; Streptomyces globosus
T06865	svn; Streptomyces vinaceus
T06889	snk; Streptomyces nitrosporeus
T06917	shaw; Streptomyces hawaiiensis
T06927	srk; Streptomyces rectiverticillatus
T06929	sfic; Streptomyces ficellus
T06932	sgal; Streptomyces galilaeus
T06937	sspo; Streptomyces spongiicola
T06960	svr; Streptomyces viridifaciens
T06964	spad; Streptomyces paludis
T06986	sfy; Streptomyces fagopyri
T07011	saqu; Streptomyces aquilus
T07010	sgf; Streptomyces griseofuscus
T07023	scav; Streptomyces cavourensis
T07029	sseo; Streptomyces seoulensis
T07050	sby; Streptomyces buecherae
T07052	srim; Streptomyces rimosus
T07087	ssub; Streptomyces subrutilus
T07107	sphv; Streptomyces phaeolivaceus
T07115	scin; Streptomyces cinereoruber
T07133	sfug; Streptomyces fungicidicus
T07142	spac; Streptomyces pactum
T07155	stsu; Streptomyces tsukubensis
T07157	scha; Streptomyces chartreusis
T07252	sgx; Streptomyces gardneri
T07302	scoe; Streptomyces coeruleorubidus
T07305	sbat; Streptomyces bathyalis
T07323	sspb; Streptomyces spectabilis
T07326	snf; Streptomyces nojiriensis
T07341	spla; Streptomyces platensis
T07359	sbro; Streptomyces broussonetiae
T07360	stui; Streptomyces tuirus
T07374	sata; Streptomyces atratus
T07378	schf; Streptomyces chromofuscus
T07388	shun; Streptomyces hundungensis
T07389	shar; Streptomyces harbinensis
T07416	scyg; Streptomyces cyanogenus
T07428	sfeu; Streptomyces ferrugineus
T07519	slia; Streptomyces liangshanensis
T07553	sdw; Streptomyces decoyicus
T07568	svd; Streptomyces viridosporus
T07611	scal; Streptomyces californicus
T07630	sauh; Streptomyces auratus
T07648	sfb; Streptomyces fradiae
T07674	smob; Streptomyces mobaraensis
T07676	spra; Streptomyces prasinus
T07792	speu; Streptomyces peucetius subsp. caesius
T07860	sroi; Streptomyces roseirectus
T07861	sxn; Streptomyces xanthii
T07903	sgj; Streptomyces genisteinicus
T07920	shk; Streptomyces huasconensis
T07927	sanu; Streptomyces angustmyceticus
T08044	sdd; Streptomyces dangxiongensis
T08084	sact; Streptomyces actuosus
T08123	smao; Streptomyces marincola
T08145	sgob; Streptomyces gobiensis
T08140	sine; Streptomyces inhibens
T08169	slf; Streptomyces liliifuscus
T08215	sdec; Streptomyces deccanensis
T08343	saov; Streptomyces aureoverticillatus
T08503	sdur; Streptomyces durmitorensis
T08585	syan; Streptomyces yangpuensis
T08623	srug; Streptomyces rutgersensis
T08702	sakb; Streptomyces akebiae
T08718	staa; Streptomyces tanashiensis
T08756	snig; Streptomyces nigrescens
T08842	svio; Streptomyces violascens
T08931	scae; Streptomyces caniscabiei
T08938	stub; Streptomyces tubbatahanensis
T08958	sspn; Streptomyces spinosirectus
T08957	scir; Streptomyces cinnabarinus
T08962	sxt; Streptomyces xanthophaeus
T09038	slon; Streptomyces longhuiensis
T09042	sdrz; Streptomyces drozdowiczii
T09099	stud; Streptomyces tubercidicus
T09112	stee; Streptomyces tendae
T09208	seng; Streptomyces endophytica
T09307	sgk; Streptomyces goshikiensis
T09344	syun; Streptomyces yunnanensis
T09378	sarg; Streptomyces argyrophylli
T09385	sjn; Streptomyces violaceus
T09435	scyn; Streptomyces cynarae
T09517	sov; Streptomyces olivoreticuli
T09573	sfiy; Streptomyces finlayi
T09588	shau; Streptomyces halobius
T09603	skg; Streptomyces koelreuteriae
T09650	scoa; Streptomyces coralus
T09657	slai; Streptomyces laculatispora
T09671	sroc; Streptomyces roseicoloratus
T09698	sfp; Streptomyces flavofungini
T09753	schg; Streptomyces changanensis
T09761	sttn; Streptomyces sp. TN58
T09785	sinn; Streptomyces incarnatus
T09829	strz; Streptomyces sp. 71268
T09946	scay; Streptomyces cathayae
T09250	kbu; Streptomyces sp. NL15-2K
T10140	sarm; Streptomyces armeniacus
T10233	sprf; Streptomyces profundus
T10277	sluo; Streptomyces luomodiensis
T10303	stpb; Streptomyces sp. PBH53
T10325	srpa; Streptomyces sp. RPA4-5
T10322	smib; Streptomyces mirabilis
T10340	scaj; Streptomyces camelliae
T10379	strw; Streptomyces sp. WP-1
T10398	strl; Streptomyces sp. RLB1-33
T10399	stsd; Streptomyces sp. S1D4-11
T10422	srpz; Streptomyces sp. RPA4-2
T10474	sche; Streptomyces chengbuensis
T10510	sgly; Streptomyces glycanivorans
T10534	scat; Streptomyces castrisilvae
T10586	stii; Streptomyces sp. ICC1
T10587	stic; Streptomyces sp. ICC4
T10602	sabd; Streptomyces albidicamelliae
T10674	strv; Streptomyces sp. VN1
T10675	spaz; Streptomyces parvus
T10861	spih; Streptomyces phytohabitans
T10886	smod; Streptomyces moderatus
T10937	spof; Streptomyces poriferorum
T11010	stbr; Streptomyces sp. BRB040
T11026	sgro; Streptomyces griseoincarnatus
T11033	stac; Streptomyces tabacisoli
T11054	stvb; Streptomyces sp. VB1
T11072	ssoc; Streptomyces solicamelliae
T11073	ssli; Streptomyces solicathayae
T11066	styi; Streptomyces sp. YIM 121038
T11106	scit; Streptomyces citrinus
T11107	ssir; Streptomyces sirii
T11115	strj; Streptomyces sp. JH002
T11122	sexp; Streptomyces explomaris
T11144	sflu; Streptomyces flavusporus
T11145	soke; Streptomyces okerensis
T11171	ssto; Streptomyces stoeckheimensis
T11183	slua; Streptomyces luteireticuli
T11184	stgo; Streptomyces sp. Go40/10
T11197	stcm; Streptomyces sp. CMC78
T11207	stid; Streptomyces sp. ID38640
T11337	stcz; Streptomyces sp. CA-256286
T11356	stsg; Streptomyces sp. Sge12
T11358	sthu; Streptomyces sp. HU2014
T11393	strq; Streptomyces sp. 11-1-2
T11405	ssec; Streptomyces secundicynarae
T11406	shug; Streptomyces huangiella
T11501	strk; Streptomyces sp. N50
T11502	stjl; Streptomyces sp. JL2001
T11535	sthp; Streptomyces sp. HP-A2021
T11600	strx; Streptomyces sp. S8
T11627	stfr; Streptomyces sp. FR-008
T11643	stfd; Streptomyces sp. fd1-xmd
T11644	stcl; Streptomyces sp. CLI2509
T11645	stsm; Streptomyces sp. SM17
T11724	stfi; Streptomyces sp. F41
T11757	stpg; Streptomyces sp. Go-475
T11759	stpj; Streptomyces sp. JL1001
T11797	skor; Streptomyces kordofanensis
T11826	scaf; Streptomyces carpaticus
T11831	ssel; Streptomyces sediminicola
T11867	sbon; Streptomyces boninensis
T11957	sthc; Streptomyces thermocarboxydus
T11998	sbun; Streptomyces bungoensis
T12009	aliq; Streptomyces cyclosori
T12050	stne; Streptomyces sp. NEAU-S7GS2
T12066	stcb; Streptomyces sp. CB09001
T12067	stws; Streptomyces sp. W1SF4
T12076	sfil; Streptomyces fildesensis
T12085	stsc; Streptomyces sp. SCPE 10
T01646	sct; Streptantibioticus cattleyicolor NRRL 8057 = DSM 46488
T02095	scy; Streptantibioticus cattleyicolor NRRL 8057 = DSM 46488
T01648	ksk; Kitasatospora setae
T05009	kab; Kitasatospora albolonga
T05021	kau; Kitasatospora aureofaciens
T05366	kit; Kitasatospora sp. MMS16-BH015
T08635	kis; Kitasatospora sp. NA04385
T10326	kch; Kitasatospora cathayae
T11032	kcm; Kitasatospora camelliae
T11051	knb; Kitasatospora hibisci
T11196	kic; Kitasatospora sp. CMC57
T11279	kpur; Kitasatospora purpeofusca
T12080	kdr; Kitasatospora dryopteridis
T05561	stri; Peterkaempfera bronchialis
T11007	ppod; Peterkaempfera podocarpi
T07749	yia; Yinghuangia sp. ASG 101
T08580	strh; Streptacidiphilus sp. P02-A3a
T11820	stpz; Streptacidiphilus sp. PB12-B1b
T08584	abry; Actinacidiphila bryophytorum
T09685	agla; Actinacidiphila glaucinigra
T10579	arev; Actinacidiphila reveromycinica
T11929	eaus; Embleya australiensis
T00116	twh; Tropheryma whipplei Twist
T00117	tws; Tropheryma whipplei TW08/27
T06254	lxl; Luteimicrobium xylanilyticum
T07613	psic; Pengzhenrongella sicca
T10828	pphp; Pengzhenrongella phosphoraccumulans
T00190	lxx; Leifsonia xyli subsp. xyli CTCB07
T02852	lxy; Leifsonia xyli subsp. cynodontis DSM 46306
T06547	leif; Leifsonia sp. PS1209
T06806	lse; Leifsonia shinshuensis
T10186	leiz; Leifsonia sp. ZF2019
T11523	leil; Leifsonia sp. McL0608
T00529	cmi; Clavibacter michiganensis subsp. michiganensis
T03862	cmh; Clavibacter michiganensis subsp. insidiosus
T00678	cms; Clavibacter sepedonicus
T02530	cmc; Clavibacter nebraskensis
T05227	ccap; Clavibacter capsici
T07408	czh; Clavibacter zhangzhiyongii
T08435	cpha; Clavibacter phaseoli
T08592	ccaf; Clavibacter californiensis
T11076	csei; Clavibacter seminis
T12003	cqs; Clavibacter quasicaliforniensis
T01423	mts; Microbacterium testaceum
T04046	mim; Microbacterium sp. CGR1
T04102	mio; Microbacterium sp. No. 7
T04243	mix; Microbacterium sp. XT11
T04312	mip; Microbacterium sp. PAMC 28756
T04340	mcw; Microbacterium aurantiacum
T04601	mpal; Microbacterium paludicola
T04827	mih; Microbacterium sp. BH-3-3-3
T04912	micr; Microbacterium sp. 1.5R
T04977	maur; Microbacterium aurum
T05238	mhos; Microbacterium hominis
T05657	mfol; Microbacterium foliorum
T05832	moo; Microbacterium oleivorans
T06301	mlv; Microbacterium lemovicicum
T06490	mwa; Microbacterium wangchenii
T06575	mprt; Microbacterium protaetiae
T06576	msed; Microbacterium sediminis
T06672	moy; Microbacterium oxydans
T07058	msf; Microbacterium schleiferi
T07216	mcaw; Microbacterium caowuchunii
T07230	mlz; Microbacterium lushaniae
T07900	mrn; Microbacterium resistens
T07987	mics; Microbacterium sp. SGAir0570
T08238	mbin; Microbacterium binotii
T08516	mliq; Microbacterium maritypicum
T08704	mtec; Microbacterium terricola
T08796	mpao; Microbacterium paraoxydans
T08922	maza; Microbacterium azadirachtae
T09210	mely; Microbacterium elymi
T09212	mnf; Microbacterium neungamense
T09270	msuw; Microbacterium suwonense
T09423	mark; Microbacterium arborescens
T09585	mrg; Microbacterium rhizosphaerae
T09642	minv; Microbacterium invictum
T09665	mest; Microbacterium esteraromaticum
T09900	moj; Microbacterium oryzae
T09931	mpln; Microbacterium plantarum
T09965	mliy; Microbacterium limosum
T10164	mice; Microbacterium sp. RG1
T10179	maug; Microbacterium aurugineum
T10224	msuf; Microbacterium sufflavum
T10341	mhot; Microbacterium horticulturae
T10384	mgab; Microbacterium galbinum
T10464	mbet; Microbacterium betulae
T10698	micm; Microbacterium sp. che218
T10924	mici; Microbacterium sp. HA-8
T10962	malp; Microbacterium albipurpureum
T11126	mji; Microbacterium jiangjiandongii
T11147	mwn; Microbacterium wangruii
T11290	mphs; Microbacterium phosphatis
T11414	minx; Microbacterium sp. Nx66
T11415	mprl; Microbacterium proteolyticum
T11478	micp; Microbacterium sp. PAMC21962
T11479	mipp; Microbacterium sp. PAMC22086
T11495	micj; Microbacterium sp. J1-1
T11496	mimz; Microbacterium triticisoli
T11497	mcli; Microbacterium sp. Clip185
T11498	mibd; Microbacterium sp. BDGP8
T11671	mphb; Microbacterium phoenicis
T11746	mian; Microbacterium sp. A8/3-1
T11878	mpra; Microbacterium pratiae
T12095	mflm; Microbacterium fluminis
T07557	mchn; Paramicrobacterium chengjingii
T12038	psae; Paramicrobacterium salitolerans
T03203	rla; Rhodoluna lacicola
T04564	rpla; Candidatus Rhodoluna planktonica
T09960	rhok; Rhodoluna sp. KAS3
T06624	aqg; Aquiluna borgnonia
T08897	aqk; Aquiluna sp. KACHI24
T11649	aqw; Aquiluna sp. Uisw_065
T03670	rtx; Rathayibacter toxicus 70137
T04269	rtc; Rathayibacter toxicus WAC3373
T04388	rtn; Rathayibacter tritici
T05845	rry; Rathayibacter rathayi
T05878	ria; Rathayibacter iranicus
T06173	rfs; Rathayibacter festucae
T06377	rte; Rathayibacter tanaceti
T09211	roe; Rathayibacter oskolensis
T10520	rath; Rathayibacter sp. VKM Ac-2759
T04180	cum; Curtobacterium sp. MR_MD2014
T04562	cub; Curtobacterium sp. BH-2-1-1
T05978	cug; Curtobacterium sp. SGAir0471
T06246	cqf; Curtobacterium flaccumfaciens pv. flaccumfaciens P990
T10347	cpoi; Curtobacterium flaccumfaciens AGQB46
T09163	ccit; Curtobacterium citreum
T10177	cuf; Curtobacterium aetherium
T10236	cuy; Curtobacterium sp. YC1
T10647	curt; Curtobacterium sp. TXMA1
T10648	curz; Curtobacterium sp. C1
T11668	curo; Curtobacterium sp. TC1
T11705	cpom; Curtobacterium pomorum
T11710	cpon; Curtobacterium poinsettiae
T11715	curb; Curtobacterium sp. 458
T04252	mvd; Microterricola viridarii
T04281	frp; Frondihabitans sp. PAMC 28766
T09158	fsb; Frondihabitans sucicola
T04413	agy; Agromyces aureus
T05411	agm; Agromyces badenianii
T05835	agf; Agromyces protaetiae
T08034	aarc; Agromyces archimandritae
T08161	amau; Agromyces marinus
T08198	asoi; Agromyces soli
T09181	amav; Agromyces mangrovi (ex Wang et al. 2018)
T09195	alav; Agromyces larvae
T09895	ail; Agromyces intestinalis
T11575	aeg; Agromyces endophyticus
T04435	cart; Cryobacterium arcticum
T04908	cry; Cryobacterium sp. LW097
T04797	cphy; Cnuibacter physcomitrellae
T05175	amin; Aurantimicrobium minutum
T05480	aum; Aurantimicrobium photophilum
T05539	auw; Aurantimicrobium sp. MWH-Uga1
T10136	aut; Aurantimicrobium sp. INA4
T05334	psai; Pontimonas salivibrio
T05359	malk; Microcella alkaliphila
T06824	chre; Chryseoglobus sp. 28M-23
T09551	mhum; Microcella humidisoli
T09552	mdb; Microcella daejeonensis
T05409	myl; Mycetocola zhujimingii
T08087	mspo; Mycetocola spongiae
T05414	salc; Homoserinimonas hongtaonis
T05816	sala; Salinibacterium sp. UTAS2018
T06151	sald; Salinibacterium sp. dk2585
T05558	hum; Humibacter sp. BT305
T06119	huw; Humibacter ginsenosidimutans
T05660	gry; Gryllotalpicola protaetiae
T05661	lyd; Protaetiibacter intestinalis
T06178	lyk; Protaetiibacter larvae
T09940	proa; Protaetiibacter sp. SSC-01
T05731	plap; Plantibacter sp. PA-3-X8
T10223	pflu; Plantibacter flavus
T12002	plaa; Plantibacter sp. RU18
T05802	leu; Leucobacter muris
T05843	ltr; Leucobacter triazinivorans
T06501	leb; Leucobacter coleopterorum
T06817	ldn; Leucobacter denitrificans
T07181	lvi; Leucobacter viscericola
T07184	lins; Leucobacter insecticola
T08001	llut; Leucobacter luti
T08768	lari; Leucobacter aridicollis
T09032	lall; Leucobacter allii
T09062	lrp; Leucobacter rhizosphaerae
T09454	ltn; Leucobacter tenebrionis
T11231	leuc; Leucobacter sp. HNU
T05973	agg; Agrococcus sp. SGAir0287
T09684	agro; Agrococcus sp. Marseille-Q4369
T11618	aphn; Agrococcus phoenicis
T11701	agrs; Agrococcus sp. SL85
T12109	agri; Agrococcus sp. SCSIO52902
